time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2017-01-14 18:00:00,-0.4,-2.1,88.0,,,240.0,16.6,,1020.0,,
2017-01-14 19:00:00,1.4,-1.3,82.0,,,270.0,14.8,,1020.1,,
2017-01-14 20:00:00,1.0,-1.4,84.0,,,270.0,7.6,,1020.2,,7.0
2017-01-14 21:00:00,2.1,-1.0,80.0,,,280.0,9.4,,1020.1,,7.0
2017-01-14 22:00:00,1.9,-0.4,85.0,,,260.0,9.4,,1020.0,,7.0
2017-01-14 23:00:00,1.6,0.6,93.0,,,280.0,9.4,,1019.7,,8.0
2017-01-15 00:00:00,1.3,1.0,98.0,,,260.0,13.0,,1018.7,,
2017-01-15 01:00:00,1.6,1.6,100.0,,,260.0,11.2,,1017.7,,8.0
2017-01-15 02:00:00,2.3,2.3,100.0,,,300.0,7.6,,1017.0,,8.0
2017-01-15 03:00:00,2.4,2.3,99.0,,,270.0,9.4,,1016.5,,7.0
2017-01-15 04:00:00,2.2,2.1,99.0,,,260.0,14.8,,1015.7,,7.0
2017-01-15 05:00:00,2.4,2.3,99.0,,,260.0,13.0,,1015.4,,7.0
2017-01-15 06:00:00,2.8,2.8,100.0,,,240.0,11.2,,1015.6,,
2017-01-15 07:00:00,2.7,2.6,99.0,,,260.0,14.8,,1015.4,,
2017-01-15 08:00:00,3.2,3.2,100.0,,,240.0,20.5,,1016.1,,
2017-01-15 09:00:00,4.3,4.2,99.0,,,270.0,14.8,,1017.0,,
2017-01-15 10:00:00,4.6,4.2,97.0,,,250.0,13.0,,1017.5,,
2017-01-15 11:00:00,6.5,5.9,96.0,,,260.0,20.5,,1018.4,,
2017-01-15 12:00:00,8.3,6.8,90.0,,,270.0,13.0,,1018.9,,
2017-01-15 13:00:00,7.9,6.7,92.0,,,280.0,7.6,,1019.4,,
2017-01-15 14:00:00,7.7,6.9,95.0,,,280.0,3.6,,1019.9,,
2017-01-15 15:00:00,8.0,6.8,92.0,,,280.0,5.4,,1020.3,,
2017-01-15 16:00:00,8.0,6.6,91.0,,,280.0,7.6,,1020.6,,
2017-01-15 17:00:00,7.0,6.1,94.0,,,220.0,5.4,,1021.4,,
2017-01-15 18:00:00,7.7,6.6,93.0,,,280.0,7.6,,1021.9,,7.0
2017-01-15 19:00:00,7.6,6.4,92.0,,,300.0,5.4,,1022.1,,7.0
2017-01-15 20:00:00,8.0,6.9,93.0,,,250.0,13.0,,1022.7,,7.0
2017-01-15 21:00:00,7.3,6.9,97.0,,,270.0,9.4,,1023.2,,7.0
2017-01-15 22:00:00,7.6,7.5,99.0,,,270.0,7.6,,1023.5,,7.0
2017-01-15 23:00:00,7.1,7.0,99.0,,,290.0,5.4,,1023.8,,
2017-01-16 00:00:00,6.9,6.8,99.0,,,230.0,3.6,,1023.8,,5.0
2017-01-16 01:00:00,7.7,7.7,100.0,,,290.0,9.4,,1023.7,,7.0
2017-01-16 02:00:00,6.4,6.4,100.0,,,250.0,3.6,,1023.7,,
2017-01-16 03:00:00,6.0,5.9,99.0,,,320.0,5.4,,1023.8,,
2017-01-16 04:00:00,7.9,7.8,99.0,,,290.0,9.4,,1023.7,,
2017-01-16 05:00:00,7.8,7.4,97.0,,,280.0,11.2,,1023.6,,
2017-01-16 06:00:00,8.0,7.4,96.0,,,240.0,16.6,,1023.8,,
2017-01-16 07:00:00,8.3,7.4,94.0,,,270.0,13.0,,1024.1,,
2017-01-16 08:00:00,8.5,7.3,92.0,,,300.0,9.4,,1024.7,,
2017-01-16 09:00:00,6.4,5.7,95.0,,,240.0,7.6,,1025.1,,
2017-01-16 10:00:00,7.8,7.0,95.0,,,260.0,16.6,,1025.5,,
2017-01-16 11:00:00,8.9,7.3,90.0,,,260.0,14.8,,1025.6,,
2017-01-16 12:00:00,8.5,7.3,92.0,,,260.0,13.0,,1025.8,,
2017-01-16 13:00:00,9.0,7.4,90.0,,,240.0,7.6,,1025.6,,
2017-01-16 14:00:00,10.5,7.9,84.0,,,260.0,9.4,,1025.9,,
2017-01-16 15:00:00,9.7,7.1,84.0,,,260.0,11.2,,1026.2,,
2017-01-16 16:00:00,8.6,6.7,88.0,,,280.0,3.6,,1026.5,,
2017-01-16 17:00:00,5.9,5.2,95.0,,,280.0,5.4,,1026.7,,5.0
2017-01-16 18:00:00,5.7,5.7,100.0,,,280.0,9.4,,1026.9,,
2017-01-16 19:00:00,4.7,4.7,100.0,,,290.0,1.8,,1027.4,,
2017-01-16 20:00:00,5.1,5.1,100.0,,,320.0,3.6,,1027.8,,
2017-01-16 21:00:00,7.2,7.1,99.0,,,280.0,11.2,,1027.7,,
2017-01-16 22:00:00,7.7,7.1,96.0,,,280.0,13.0,,1028.0,,
2017-01-16 23:00:00,7.7,7.3,97.0,,,260.0,16.6,,1028.0,,5.0
2017-01-17 00:00:00,8.1,7.7,97.0,,,260.0,11.2,,1028.2,,5.0
2017-01-17 01:00:00,8.6,8.2,97.0,,,260.0,16.6,,1028.2,,
2017-01-17 02:00:00,9.1,8.3,95.0,,,270.0,18.4,,1028.3,,
2017-01-17 03:00:00,9.1,8.3,95.0,,,290.0,20.5,,1028.3,,
2017-01-17 04:00:00,9.2,8.3,94.0,,,280.0,16.6,,1028.1,,
2017-01-17 05:00:00,9.2,8.3,94.0,,,270.0,11.2,,1028.4,,
2017-01-17 06:00:00,8.8,8.3,97.0,,,260.0,18.4,,1028.8,,5.0
2017-01-17 07:00:00,9.0,8.5,97.0,,,260.0,14.8,,1029.1,,5.0
2017-01-17 08:00:00,8.8,8.3,97.0,,,260.0,13.0,,1029.4,,
2017-01-17 09:00:00,8.9,8.6,98.0,,,270.0,11.2,,1029.9,,
2017-01-17 10:00:00,10.2,9.1,93.0,,,280.0,18.4,,1030.3,,
2017-01-17 11:00:00,10.6,9.2,91.0,,,300.0,25.9,,1030.4,,
2017-01-17 12:00:00,11.2,9.3,88.0,,,300.0,24.1,,1030.4,,
2017-01-17 13:00:00,11.4,9.7,89.0,,,260.0,20.5,,1030.5,,
2017-01-17 14:00:00,12.3,10.2,87.0,,,270.0,20.5,,1030.5,,
2017-01-17 15:00:00,11.0,9.3,89.0,,,250.0,14.8,,1030.6,,
2017-01-17 16:00:00,10.0,8.6,91.0,,,280.0,14.8,,1030.9,,
2017-01-17 17:00:00,9.3,8.5,95.0,,,270.0,18.4,,1031.0,,
2017-01-17 18:00:00,9.5,8.6,94.0,,,270.0,22.3,,1031.4,,
2017-01-17 19:00:00,8.3,7.9,97.0,,,260.0,18.4,,1031.7,,
2017-01-17 20:00:00,8.6,8.0,96.0,,,260.0,20.5,,1031.9,,
2017-01-17 21:00:00,8.2,7.3,94.0,,,250.0,20.5,,1032.1,,
2017-01-17 22:00:00,8.4,7.5,94.0,,,250.0,22.3,,1032.2,,
2017-01-17 23:00:00,8.5,7.4,93.0,,,250.0,24.1,,1032.3,,
2017-01-18 00:00:00,8.4,7.5,94.0,,,260.0,18.4,,1032.4,,
2017-01-18 01:00:00,8.4,7.2,92.0,,,240.0,11.2,,1032.3,,
2017-01-18 02:00:00,8.3,7.1,92.0,,,250.0,24.1,,1032.2,,
2017-01-18 03:00:00,8.6,6.7,88.0,,,270.0,22.3,,1032.1,,
2017-01-18 04:00:00,8.7,6.5,86.0,,,270.0,22.3,,1032.0,,
2017-01-18 05:00:00,8.6,6.7,88.0,,,270.0,16.6,,1031.7,,
2017-01-18 06:00:00,8.7,6.5,86.0,,,260.0,24.1,,1031.7,,
2017-01-18 07:00:00,8.3,5.8,84.0,,,250.0,35.3,,1031.9,,
2017-01-18 08:00:00,7.8,5.3,84.0,,,260.0,25.9,,1032.3,,
2017-01-18 09:00:00,9.0,6.1,82.0,,,260.0,28.0,,1033.0,,
2017-01-18 10:00:00,8.2,5.3,82.0,,,260.0,27.7,,1033.0,,
2017-01-18 11:00:00,8.6,5.9,83.0,,,260.0,27.7,,1033.3,,
2017-01-18 12:00:00,8.6,6.1,84.0,,,260.0,25.9,,1033.3,,
2017-01-18 13:00:00,8.9,5.5,79.0,,,260.0,22.3,,1033.2,,
2017-01-18 14:00:00,9.0,6.1,82.0,,,260.0,25.9,,1033.0,,
2017-01-18 15:00:00,9.0,5.6,79.0,,,260.0,24.1,,1033.1,,
2017-01-18 16:00:00,8.4,5.3,81.0,,,260.0,22.3,,1033.2,,
2017-01-18 17:00:00,8.0,5.6,85.0,,,260.0,18.4,,1033.5,,
2017-01-18 18:00:00,7.9,5.7,86.0,,,250.0,16.6,,1033.7,,
2017-01-18 19:00:00,7.0,5.9,93.0,,,250.0,15.0,,1034.0,,
2017-01-18 20:00:00,7.1,5.2,88.0,,,260.0,16.6,,1034.1,,
2017-01-18 21:00:00,7.4,5.5,88.0,,,250.0,14.8,,1034.2,,
2017-01-18 22:00:00,7.5,5.5,87.0,,,250.0,14.8,,1034.5,,
2017-01-18 23:00:00,7.3,5.4,88.0,,,250.0,18.4,,1034.6,,
2017-01-19 00:00:00,6.8,5.3,90.0,,,260.0,16.6,,1034.3,,
2017-01-19 01:00:00,7.0,5.1,88.0,,,250.0,13.0,,1034.5,,
2017-01-19 02:00:00,7.3,5.1,86.0,,,260.0,18.4,,1034.3,,
2017-01-19 03:00:00,7.1,4.9,86.0,,,250.0,18.4,,1034.3,,
2017-01-19 04:00:00,6.0,4.3,89.0,,,260.0,14.8,,1034.3,,
2017-01-19 05:00:00,5.8,4.4,91.0,,,260.0,20.5,,1033.9,,
2017-01-19 06:00:00,5.0,3.8,92.0,,,260.0,22.3,,1033.8,,
2017-01-19 07:00:00,3.7,2.5,92.0,,,260.0,14.8,,1034.1,,
2017-01-19 08:00:00,4.5,4.1,97.0,,,260.0,14.8,,1034.6,,
2017-01-19 09:00:00,3.7,2.5,92.0,,,270.0,16.6,,1035.1,,
2017-01-19 10:00:00,5.4,4.0,91.0,,,270.0,14.8,,1035.1,,
2017-01-19 11:00:00,7.3,4.8,84.0,,,260.0,18.4,,1035.1,,
2017-01-19 12:00:00,8.7,5.3,79.0,,,260.0,16.6,,1034.9,,
2017-01-19 13:00:00,9.4,4.4,71.0,,,270.0,24.1,,1034.8,,
2017-01-19 14:00:00,9.5,4.7,72.0,,,270.0,18.4,,1034.7,,
2017-01-19 15:00:00,8.0,4.0,76.0,,,260.0,11.2,,1034.4,,
2017-01-19 16:00:00,6.0,3.7,85.0,,,270.0,11.2,,1034.2,,
2017-01-19 17:00:00,4.7,3.4,91.0,,,250.0,13.0,,1034.4,,
2017-01-19 18:00:00,5.4,4.7,95.0,,,260.0,14.8,,1034.5,,
2017-01-19 19:00:00,4.3,3.4,94.0,,,260.0,13.0,,1034.9,,
2017-01-19 20:00:00,5.0,4.0,93.0,,,250.0,11.2,,1035.2,,
2017-01-19 21:00:00,4.6,3.3,91.0,,,260.0,11.2,,1035.1,,
2017-01-19 22:00:00,4.3,3.4,94.0,,,280.0,11.2,,1035.0,,
2017-01-19 23:00:00,4.5,3.5,93.0,,,290.0,11.2,,1035.1,,
2017-01-20 00:00:00,4.1,3.2,94.0,,,270.0,9.4,,1035.1,,
2017-01-20 01:00:00,5.1,4.1,93.0,,,270.0,7.6,,1034.7,,
2017-01-20 02:00:00,5.4,4.4,93.0,,,250.0,9.4,,1034.3,,
2017-01-20 03:00:00,5.2,4.2,93.0,,,260.0,11.2,,1034.2,,
2017-01-20 04:00:00,6.0,4.2,88.0,,,270.0,9.4,,1034.1,,
2017-01-20 05:00:00,6.2,4.4,88.0,,,280.0,7.6,,1034.1,,
2017-01-20 06:00:00,5.7,4.3,91.0,,,260.0,11.2,,1034.0,,
2017-01-20 07:00:00,6.0,4.2,88.0,,,270.0,14.8,,1033.9,,
2017-01-20 08:00:00,5.5,4.1,91.0,,,260.0,9.4,,1034.2,,
2017-01-20 09:00:00,5.6,3.8,88.0,,,270.0,13.0,,1034.5,,
2017-01-20 10:00:00,5.6,3.8,88.0,,,270.0,11.2,,1034.7,,5.0
2017-01-20 11:00:00,5.6,3.9,89.0,,,270.0,7.6,,1034.6,,
2017-01-20 12:00:00,5.5,3.8,89.0,,,260.0,11.2,,1034.5,,5.0
2017-01-20 13:00:00,5.4,4.0,91.0,,,250.0,13.0,,1034.1,,
2017-01-20 14:00:00,5.3,3.8,90.0,,,260.0,11.2,,1033.7,,5.0
2017-01-20 15:00:00,5.1,3.4,89.0,,,250.0,11.2,,1033.5,,5.0
2017-01-20 16:00:00,5.0,3.3,89.0,,,270.0,9.4,,1033.5,,5.0
2017-01-20 17:00:00,4.8,3.8,93.0,,,240.0,7.6,,1033.4,,
2017-01-20 18:00:00,4.7,3.8,94.0,,,240.0,5.4,,1033.1,,5.0
2017-01-20 19:00:00,4.7,3.8,94.0,,,230.0,5.4,,1033.3,,
2017-01-20 20:00:00,4.2,3.5,95.0,,,200.0,9.4,,1033.3,,
2017-01-20 21:00:00,3.9,2.9,93.0,,,260.0,9.4,,1033.2,,
2017-01-20 22:00:00,3.7,2.7,93.0,,,230.0,9.4,,1033.1,,
2017-01-20 23:00:00,3.7,2.8,94.0,,,230.0,9.4,,1032.9,,
2017-01-21 00:00:00,3.6,2.7,94.0,,,250.0,3.6,,1032.4,,
2017-01-21 01:00:00,3.7,2.8,94.0,,,250.0,3.6,,1032.0,,
2017-01-21 02:00:00,3.9,2.7,92.0,,,240.0,5.4,,1031.7,,
2017-01-21 03:00:00,3.9,2.7,92.0,,,260.0,5.4,,1031.5,,
2017-01-21 04:00:00,3.8,2.3,90.0,,,250.0,11.2,,1031.1,,
2017-01-21 05:00:00,3.4,2.1,91.0,,,250.0,5.4,,1030.9,,
2017-01-21 06:00:00,3.0,1.8,92.0,,,240.0,3.6,,1030.7,,5.0
2017-01-21 07:00:00,3.0,1.8,92.0,,,240.0,7.6,,1030.4,,5.0
2017-01-21 08:00:00,2.6,1.7,94.0,,,200.0,7.6,,1030.5,,5.0
2017-01-21 09:00:00,2.3,1.6,95.0,,,220.0,7.6,,1030.4,,5.0
2017-01-21 10:00:00,2.1,1.5,96.0,,,260.0,7.6,,1030.4,,5.0
2017-01-21 11:00:00,2.0,1.6,97.0,,,260.0,3.6,,1030.0,,5.0
2017-01-21 12:00:00,1.9,1.8,99.0,,,300.0,3.6,,1029.6,,5.0
2017-01-21 13:00:00,1.9,1.5,97.0,,,300.0,5.4,,1029.2,,5.0
2017-01-21 14:00:00,2.0,1.6,97.0,,,90.0,3.6,,1028.4,,
2017-01-21 15:00:00,2.0,1.7,98.0,,,250.0,3.6,,1027.6,,5.0
2017-01-21 16:00:00,1.8,1.5,98.0,,,150.0,1.8,,1027.4,,5.0
2017-01-21 17:00:00,1.4,1.3,99.0,,,340.0,3.6,,1027.5,,5.0
2017-01-21 18:00:00,1.4,1.4,100.0,,,340.0,1.8,,1027.2,,5.0
2017-01-21 19:00:00,1.2,1.2,100.0,,,330.0,1.8,,1026.8,,5.0
2017-01-21 20:00:00,0.7,0.7,100.0,,,250.0,9.4,,1026.6,,5.0
2017-01-21 21:00:00,0.9,0.9,100.0,,,270.0,7.6,,1026.4,,5.0
2017-01-21 22:00:00,1.0,1.0,100.0,,,270.0,7.6,,1026.0,,5.0
2017-01-21 23:00:00,1.1,1.1,100.0,,,290.0,9.4,,1025.9,,5.0
2017-01-22 00:00:00,1.0,1.0,100.0,,,350.0,9.4,,1025.6,,5.0
2017-01-22 01:00:00,1.2,1.2,100.0,,,330.0,5.4,,1025.1,,5.0
2017-01-22 02:00:00,1.4,1.4,100.0,,,330.0,9.4,,1024.3,,5.0
2017-01-22 03:00:00,1.5,1.5,100.0,,,290.0,7.6,,1024.0,,5.0
2017-01-22 04:00:00,1.5,1.5,100.0,,,330.0,5.4,,1023.6,,5.0
2017-01-22 05:00:00,1.5,1.4,99.0,,,320.0,3.6,,1023.6,,5.0
2017-01-22 06:00:00,1.5,1.4,99.0,,,320.0,1.8,,1022.9,,5.0
2017-01-22 07:00:00,1.5,1.4,99.0,,,300.0,5.4,,1023.0,,
2017-01-22 08:00:00,1.3,1.2,99.0,,,280.0,3.6,,1023.3,,5.0
2017-01-22 09:00:00,1.2,1.1,99.0,,,340.0,1.8,,1023.4,,5.0
2017-01-22 10:00:00,1.6,1.5,99.0,,,300.0,1.8,,1023.4,,5.0
2017-01-22 11:00:00,2.2,1.9,98.0,,,280.0,5.4,,1023.2,,5.0
2017-01-22 12:00:00,2.5,1.9,96.0,,,230.0,3.6,,1023.1,,5.0
2017-01-22 13:00:00,2.7,2.1,96.0,,,260.0,9.4,,1022.6,,
2017-01-22 14:00:00,2.8,1.6,92.0,,,270.0,11.2,,1022.5,,
2017-01-22 15:00:00,2.7,1.1,89.0,,,270.0,13.0,,1022.5,,
2017-01-22 16:00:00,2.5,1.3,92.0,,,260.0,9.4,,1022.8,,5.0
2017-01-22 17:00:00,2.4,1.4,93.0,,,240.0,5.4,,1023.2,,5.0
2017-01-22 18:00:00,2.4,1.5,94.0,,,260.0,9.4,,1023.5,,
2017-01-22 19:00:00,2.4,1.8,96.0,,,240.0,13.0,,1023.8,,
2017-01-22 20:00:00,2.4,1.8,96.0,,,230.0,13.0,,1023.9,,
2017-01-22 21:00:00,3.6,1.6,87.0,,,280.0,13.0,,1024.0,,
2017-01-22 22:00:00,3.2,2.0,92.0,,,240.0,16.6,,1024.0,,
2017-01-22 23:00:00,3.3,2.0,91.0,,,250.0,11.2,,1024.4,,
2017-01-23 00:00:00,3.2,2.0,92.0,,,240.0,14.8,,1024.8,,
2017-01-23 01:00:00,3.2,2.0,92.0,,,240.0,13.0,,1024.9,,
2017-01-23 02:00:00,3.4,1.9,90.0,,,250.0,14.8,,1024.5,,
2017-01-23 03:00:00,3.2,2.0,92.0,,,240.0,11.2,,1024.6,,5.0
2017-01-23 04:00:00,3.3,2.0,91.0,,,250.0,14.8,,1024.3,,5.0
2017-01-23 05:00:00,3.0,1.8,92.0,,,230.0,13.0,,1024.4,,5.0
2017-01-23 06:00:00,2.6,1.7,94.0,,,250.0,16.6,,1024.3,,
2017-01-23 07:00:00,3.2,1.7,90.0,,,260.0,18.4,,1024.4,,5.0
2017-01-23 08:00:00,3.4,1.8,89.0,,,260.0,18.4,,1024.5,,
2017-01-23 09:00:00,3.4,1.3,86.0,,,270.0,18.4,,1024.9,,
2017-01-23 10:00:00,3.7,1.3,84.0,,,260.0,13.0,,1025.3,,
2017-01-23 11:00:00,4.4,1.4,81.0,,,270.0,11.2,,1025.2,,
2017-01-23 12:00:00,5.6,1.1,73.0,,,260.0,18.4,,1024.8,,
2017-01-23 13:00:00,6.0,0.3,67.0,,,260.0,22.3,,1024.2,,
2017-01-23 14:00:00,6.2,-0.5,62.0,,,260.0,20.5,,1023.6,,
2017-01-23 15:00:00,4.9,-0.3,69.0,,,260.0,13.0,,1022.9,,
2017-01-23 16:00:00,5.0,0.9,75.0,,,240.0,9.4,,1022.8,,5.0
2017-01-23 17:00:00,4.5,1.4,80.0,,,230.0,7.6,,1022.6,,5.0
2017-01-23 18:00:00,4.7,1.9,82.0,,,230.0,3.6,,1022.2,,5.0
2017-01-23 19:00:00,5.0,3.2,88.0,,,290.0,7.6,,1022.1,,5.0
2017-01-23 20:00:00,3.7,2.4,91.0,,,230.0,7.6,,1021.4,,5.0
2017-01-23 21:00:00,3.7,2.5,92.0,,,180.0,9.4,,1021.3,,5.0
2017-01-23 22:00:00,5.0,3.3,89.0,,,240.0,18.4,,1021.0,,5.0
2017-01-23 23:00:00,3.2,2.3,94.0,,,200.0,13.0,,1020.7,,5.0
2017-01-24 00:00:00,3.1,2.1,93.0,,,180.0,11.2,,1020.3,,
2017-01-24 01:00:00,2.9,2.3,96.0,,,190.0,16.6,,1019.9,,5.0
2017-01-24 02:00:00,1.5,0.9,96.0,,,240.0,1.8,,1019.6,,5.0
2017-01-24 03:00:00,2.3,2.2,99.0,,,200.0,7.6,,1019.1,,
2017-01-24 04:00:00,2.8,2.7,99.0,,,20.0,9.4,,1018.4,,
2017-01-24 05:00:00,4.4,4.0,97.0,,,230.0,18.4,,1018.1,,
2017-01-24 06:00:00,5.7,4.0,89.0,,,270.0,13.0,,1018.0,,
2017-01-24 07:00:00,6.6,4.8,88.0,,,250.0,13.0,,1018.2,,
2017-01-24 08:00:00,7.3,5.4,88.0,,,240.0,24.1,,1018.1,,
2017-01-24 09:00:00,7.6,6.1,90.0,,,250.0,25.9,,1018.5,,
2017-01-24 10:00:00,8.3,6.8,90.0,,,240.0,22.3,,1019.1,,
2017-01-24 11:00:00,8.8,6.9,88.0,,,250.0,20.5,,1019.5,,
2017-01-24 12:00:00,9.3,7.2,87.0,,,260.0,22.3,,1019.5,,
2017-01-24 13:00:00,9.6,7.5,87.0,,,250.0,18.4,,1019.3,,
2017-01-24 14:00:00,9.7,7.6,87.0,,,240.0,20.5,,1019.0,,
2017-01-24 15:00:00,9.6,7.5,87.0,,,230.0,13.0,,1019.1,,
2017-01-24 16:00:00,9.2,7.5,89.0,,,230.0,14.8,,1019.1,,
2017-01-24 17:00:00,9.4,7.5,88.0,,,240.0,16.6,,1019.2,,
2017-01-24 18:00:00,9.4,7.5,88.0,,,240.0,20.5,,1019.3,,
2017-01-24 19:00:00,9.0,8.1,94.0,,,260.0,20.5,,1019.2,,
2017-01-24 20:00:00,9.4,7.3,87.0,,,240.0,24.1,,1018.9,,
2017-01-24 21:00:00,8.9,7.0,88.0,,,230.0,25.9,,1018.4,,
2017-01-24 22:00:00,8.8,6.9,88.0,,,220.0,25.9,,1018.2,,
2017-01-24 23:00:00,9.4,7.2,86.0,,,230.0,27.7,,1018.4,,
2017-01-25 00:00:00,9.1,7.1,87.0,,,230.0,22.3,,1018.2,,
2017-01-25 01:00:00,9.6,7.4,86.0,,,230.0,25.9,,1017.7,,
2017-01-25 02:00:00,9.6,7.4,86.0,,,240.0,25.9,,1017.6,,
2017-01-25 03:00:00,9.6,7.5,87.0,,,240.0,31.7,,1017.1,,
2017-01-25 04:00:00,9.5,6.9,84.0,,,240.0,37.1,,1017.6,,
2017-01-25 05:00:00,9.7,7.3,85.0,,,230.0,35.3,,1017.5,,
2017-01-25 06:00:00,10.0,7.2,83.0,,,230.0,38.9,,1017.6,,
2017-01-25 07:00:00,9.9,7.0,82.0,,,230.0,31.7,,1018.0,,
2017-01-25 08:00:00,9.7,6.4,80.0,,,230.0,22.3,,1018.4,,
2017-01-25 09:00:00,9.5,5.9,78.0,,,240.0,27.7,,1018.5,,
2017-01-25 10:00:00,9.5,5.5,76.0,,,230.0,42.5,,1017.9,,
2017-01-25 11:00:00,9.7,5.1,73.0,,,240.0,25.9,,1018.6,,
2017-01-25 12:00:00,10.0,4.4,68.0,,,250.0,25.9,,1018.3,,
2017-01-25 13:00:00,10.3,3.8,64.0,,,240.0,37.1,,1017.8,,
2017-01-25 14:00:00,9.3,3.3,66.0,,,240.0,24.1,,1017.7,,
2017-01-25 15:00:00,8.8,3.0,67.0,,,240.0,24.1,,1017.4,,
2017-01-25 16:00:00,7.5,3.2,74.0,,,230.0,22.3,,1017.6,,
2017-01-25 17:00:00,6.7,3.0,77.0,,,220.0,16.6,,1017.9,,
2017-01-25 18:00:00,6.3,3.3,81.0,,,240.0,16.6,,1018.1,,
2017-01-25 19:00:00,6.7,3.1,78.0,,,230.0,24.1,,1018.3,,
2017-01-25 20:00:00,6.4,2.7,77.0,,,220.0,20.5,,1018.4,,
2017-01-25 21:00:00,5.2,2.0,80.0,,,220.0,14.8,,1018.7,,
2017-01-25 22:00:00,4.9,1.9,81.0,,,190.0,9.4,,1018.8,,
2017-01-25 23:00:00,2.4,-0.0,84.0,,,130.0,3.6,,1018.9,,
2017-01-26 00:00:00,0.7,-1.1,88.0,,,230.0,3.6,,1018.8,,
2017-01-26 01:00:00,3.5,1.2,85.0,,,180.0,11.2,,1018.9,,
2017-01-26 02:00:00,0.4,-1.4,88.0,,,190.0,7.6,,1018.5,,
2017-01-26 03:00:00,2.5,0.6,87.0,,,190.0,11.2,,1018.1,,
2017-01-26 04:00:00,0.4,-1.2,89.0,,,210.0,7.6,,1017.6,,5.0
2017-01-26 05:00:00,-1.1,-1.4,98.0,,,80.0,5.4,,1017.3,,5.0
2017-01-26 06:00:00,0.7,-0.3,93.0,,,150.0,7.6,,1017.0,,5.0
2017-01-26 07:00:00,-1.9,-2.3,97.0,,,30.0,1.8,,1016.6,,5.0
2017-01-26 08:00:00,-3.1,-3.4,98.0,,,130.0,5.4,,1016.7,,5.0
2017-01-26 09:00:00,-4.1,-4.5,97.0,,,120.0,1.8,,1016.4,,5.0
2017-01-26 10:00:00,-1.4,-1.4,100.0,,,50.0,3.6,,1016.0,,5.0
2017-01-26 11:00:00,3.3,1.2,86.0,,,130.0,16.6,,1015.6,,5.0
2017-01-26 12:00:00,3.6,0.6,81.0,,,130.0,22.3,,1014.9,,5.0
2017-01-26 13:00:00,3.6,0.6,81.0,,,140.0,25.9,,1014.2,,5.0
2017-01-26 14:00:00,3.4,-0.1,78.0,,,140.0,22.3,,1013.7,,5.0
2017-01-26 15:00:00,3.1,-0.0,80.0,,,140.0,25.9,,1012.9,,5.0
2017-01-26 16:00:00,2.7,-0.1,82.0,,,140.0,22.3,,1012.8,,5.0
2017-01-26 17:00:00,1.7,-0.5,85.0,,,150.0,16.6,,1012.7,,5.0
2017-01-26 18:00:00,1.0,-1.1,86.0,,,150.0,14.8,,1012.5,,5.0
2017-01-26 19:00:00,0.5,-1.1,89.0,,,150.0,14.8,,1012.4,,5.0
2017-01-26 20:00:00,-0.6,-1.9,91.0,,,170.0,5.4,,1012.3,,5.0
2017-01-26 21:00:00,-1.2,-1.8,96.0,,,80.0,1.8,,1012.3,,5.0
2017-01-26 22:00:00,-2.8,-3.3,96.0,,,120.0,3.6,,1012.3,,5.0
2017-01-26 23:00:00,-3.8,-4.3,96.0,,,140.0,3.6,,1012.1,,5.0
2017-01-27 00:00:00,-4.2,-4.5,98.0,,,10.0,7.6,,1012.0,,5.0
2017-01-27 01:00:00,-4.7,-5.0,98.0,,,30.0,3.6,,1011.8,,5.0
2017-01-27 02:00:00,-5.1,-5.4,98.0,,,340.0,1.8,,1011.3,,5.0
2017-01-27 03:00:00,-5.6,-6.1,96.0,,,340.0,3.6,,1010.9,,5.0
2017-01-27 04:00:00,-6.2,-6.9,95.0,,,260.0,5.4,,1010.4,,5.0
2017-01-27 05:00:00,-5.6,-6.0,97.0,,,310.0,3.6,,1010.1,,5.0
2017-01-27 06:00:00,-4.6,-4.9,98.0,,,60.0,1.8,,1009.9,,5.0
2017-01-27 07:00:00,-6.3,-7.0,95.0,,,320.0,1.8,,1009.2,,5.0
2017-01-27 08:00:00,-5.1,-5.2,99.0,,,360.0,7.6,,1008.8,,5.0
2017-01-27 09:00:00,-4.2,-4.5,98.0,,,110.0,5.4,,1008.3,,5.0
2017-01-27 10:00:00,-4.0,-4.3,98.0,,,310.0,3.6,,1007.9,,
2017-01-27 11:00:00,-0.9,-0.9,100.0,,,100.0,7.6,,1007.5,,5.0
2017-01-27 12:00:00,1.1,1.1,100.0,,,30.0,3.6,,1006.7,,5.0
2017-01-27 13:00:00,4.0,1.4,83.0,,,130.0,7.6,,1005.8,,5.0
2017-01-27 14:00:00,5.4,1.0,73.0,,,150.0,7.6,,1005.4,,5.0
2017-01-27 15:00:00,3.8,1.0,82.0,,,150.0,7.6,,1005.0,,5.0
2017-01-27 16:00:00,3.3,0.2,80.0,,,160.0,5.4,,1005.0,,5.0
2017-01-27 17:00:00,2.5,0.2,85.0,,,150.0,14.8,,1005.5,,5.0
2017-01-27 18:00:00,2.3,0.4,87.0,,,150.0,11.2,,1005.8,,5.0
2017-01-27 19:00:00,2.3,0.2,86.0,,,160.0,9.4,,1006.1,,
2017-01-27 20:00:00,2.2,0.4,88.0,,,70.0,5.4,,1006.3,,
